artist,track,date.entered,week,rank
A*Teens,Dancing Queen,2000-07-08,wk7,NA
A*Teens,Dancing Queen,2000-07-08,wk8,NA
A*Teens,Dancing Queen,2000-07-08,wk9,NA
A*Teens,Dancing Queen,2000-07-08,wk10,NA
A*Teens,Dancing Queen,2000-07-08,wk11,NA
A*Teens,Dancing Queen,2000-07-08,wk12,NA
A*Teens,Dancing Queen,2000-07-08,wk13,NA
A*Teens,Dancing Queen,2000-07-08,wk14,NA
A*Teens,Dancing Queen,2000-07-08,wk15,NA
A*Teens,Dancing Queen,2000-07-08,wk16,NA
A*Teens,Dancing Queen,2000-07-08,wk17,NA
A*Teens,Dancing Queen,2000-07-08,wk18,NA
A*Teens,Dancing Queen,2000-07-08,wk19,NA
A*Teens,Dancing Queen,2000-07-08,wk20,NA
A*Teens,Dancing Queen,2000-07-08,wk21,NA
A*Teens,Dancing Queen,2000-07-08,wk22,NA
A*Teens,Dancing Queen,2000-07-08,wk23,NA
A*Teens,Dancing Queen,2000-07-08,wk24,NA
A*Teens,Dancing Queen,2000-07-08,wk25,NA
A*Teens,Dancing Queen,2000-07-08,wk26,NA
A*Teens,Dancing Queen,2000-07-08,wk27,NA
A*Teens,Dancing Queen,2000-07-08,wk28,NA
A*Teens,Dancing Queen,2000-07-08,wk29,NA
A*Teens,Dancing Queen,2000-07-08,wk30,NA
A*Teens,Dancing Queen,2000-07-08,wk31,NA
A*Teens,Dancing Queen,2000-07-08,wk32,NA
A*Teens,Dancing Queen,2000-07-08,wk33,NA
A*Teens,Dancing Queen,2000-07-08,wk34,NA
A*Teens,Dancing Queen,2000-07-08,wk35,NA
A*Teens,Dancing Queen,2000-07-08,wk36,NA
A*Teens,Dancing Queen,2000-07-08,wk37,NA
A*Teens,Dancing Queen,2000-07-08,wk38,NA
A*Teens,Dancing Queen,2000-07-08,wk39,NA
A*Teens,Dancing Queen,2000-07-08,wk40,NA
A*Teens,Dancing Queen,2000-07-08,wk41,NA
A*Teens,Dancing Queen,2000-07-08,wk42,NA
A*Teens,Dancing Queen,2000-07-08,wk43,NA
A*Teens,Dancing Queen,2000-07-08,wk44,NA
A*Teens,Dancing Queen,2000-07-08,wk45,NA
A*Teens,Dancing Queen,2000-07-08,wk46,NA
A*Teens,Dancing Queen,2000-07-08,wk47,NA
A*Teens,Dancing Queen,2000-07-08,wk48,NA
A*Teens,Dancing Queen,2000-07-08,wk49,NA
A*Teens,Dancing Queen,2000-07-08,wk50,NA
A*Teens,Dancing Queen,2000-07-08,wk51,NA
A*Teens,Dancing Queen,2000-07-08,wk52,NA
A*Teens,Dancing Queen,2000-07-08,wk53,NA
A*Teens,Dancing Queen,2000-07-08,wk54,NA
A*Teens,Dancing Queen,2000-07-08,wk55,NA
A*Teens,Dancing Queen,2000-07-08,wk56,NA
A*Teens,Dancing Queen,2000-07-08,wk57,NA
A*Teens,Dancing Queen,2000-07-08,wk58,NA
A*Teens,Dancing Queen,2000-07-08,wk59,NA
A*Teens,Dancing Queen,2000-07-08,wk60,NA
A*Teens,Dancing Queen,2000-07-08,wk61,NA
A*Teens,Dancing Queen,2000-07-08,wk62,NA
A*Teens,Dancing Queen,2000-07-08,wk63,NA
A*Teens,Dancing Queen,2000-07-08,wk64,NA
A*Teens,Dancing Queen,2000-07-08,wk65,NA
A*Teens,Dancing Queen,2000-07-08,wk66,NA
A*Teens,Dancing Queen,2000-07-08,wk67,NA
A*Teens,Dancing Queen,2000-07-08,wk68,NA
A*Teens,Dancing Queen,2000-07-08,wk69,NA
A*Teens,Dancing Queen,2000-07-08,wk70,NA
A*Teens,Dancing Queen,2000-07-08,wk71,NA
A*Teens,Dancing Queen,2000-07-08,wk72,NA
A*Teens,Dancing Queen,2000-07-08,wk73,NA
A*Teens,Dancing Queen,2000-07-08,wk74,NA
A*Teens,Dancing Queen,2000-07-08,wk75,NA
A*Teens,Dancing Queen,2000-07-08,wk76,NA
Aaliyah,I Don't Wanna,2000-01-29,wk1,84
Aaliyah,I Don't Wanna,2000-01-29,wk2,62
Aaliyah,I Don't Wanna,2000-01-29,wk3,51
Aaliyah,I Don't Wanna,2000-01-29,wk4,41
Aaliyah,I Don't Wanna,2000-01-29,wk5,38
Aaliyah,I Don't Wanna,2000-01-29,wk6,35
Aaliyah,I Don't Wanna,2000-01-29,wk7,35
Aaliyah,I Don't Wanna,2000-01-29,wk8,38
Aaliyah,I Don't Wanna,2000-01-29,wk9,38
Aaliyah,I Don't Wanna,2000-01-29,wk10,36
Aaliyah,I Don't Wanna,2000-01-29,wk11,37
Aaliyah,I Don't Wanna,2000-01-29,wk12,37
Aaliyah,I Don't Wanna,2000-01-29,wk13,38
Aaliyah,I Don't Wanna,2000-01-29,wk14,49
Aaliyah,I Don't Wanna,2000-01-29,wk15,61
Aaliyah,I Don't Wanna,2000-01-29,wk16,63
Aaliyah,I Don't Wanna,2000-01-29,wk17,62
Aaliyah,I Don't Wanna,2000-01-29,wk18,67
Aaliyah,I Don't Wanna,2000-01-29,wk19,83
Aaliyah,I Don't Wanna,2000-01-29,wk20,86
Aaliyah,I Don't Wanna,2000-01-29,wk21,NA
Aaliyah,I Don't Wanna,2000-01-29,wk22,NA
Aaliyah,I Don't Wanna,2000-01-29,wk23,NA
Aaliyah,I Don't Wanna,2000-01-29,wk24,NA
Aaliyah,I Don't Wanna,2000-01-29,wk25,NA
Aaliyah,I Don't Wanna,2000-01-29,wk26,NA
Aaliyah,I Don't Wanna,2000-01-29,wk27,NA
Aaliyah,I Don't Wanna,2000-01-29,wk28,NA
Aaliyah,I Don't Wanna,2000-01-29,wk29,NA
Aaliyah,I Don't Wanna,2000-01-29,wk30,NA
Aaliyah,I Don't Wanna,2000-01-29,wk31,NA
Aaliyah,I Don't Wanna,2000-01-29,wk32,NA
Aaliyah,I Don't Wanna,2000-01-29,wk33,NA
Aaliyah,I Don't Wanna,2000-01-29,wk34,NA
Aaliyah,I Don't Wanna,2000-01-29,wk35,NA
Aaliyah,I Don't Wanna,2000-01-29,wk36,NA
Aaliyah,I Don't Wanna,2000-01-29,wk37,NA
Aaliyah,I Don't Wanna,2000-01-29,wk38,NA
Aaliyah,I Don't Wanna,2000-01-29,wk39,NA
Aaliyah,I Don't Wanna,2000-01-29,wk40,NA
Aaliyah,I Don't Wanna,2000-01-29,wk41,NA
Aaliyah,I Don't Wanna,2000-01-29,wk42,NA
Aaliyah,I Don't Wanna,2000-01-29,wk43,NA
Aaliyah,I Don't Wanna,2000-01-29,wk44,NA
Aaliyah,I Don't Wanna,2000-01-29,wk45,NA
Aaliyah,I Don't Wanna,2000-01-29,wk46,NA
Aaliyah,I Don't Wanna,2000-01-29,wk47,NA
Aaliyah,I Don't Wanna,2000-01-29,wk48,NA
Aaliyah,I Don't Wanna,2000-01-29,wk49,NA
Aaliyah,I Don't Wanna,2000-01-29,wk50,NA
Aaliyah,I Don't Wanna,2000-01-29,wk51,NA
Aaliyah,I Don't Wanna,2000-01-29,wk52,NA
Aaliyah,I Don't Wanna,2000-01-29,wk53,NA
Aaliyah,I Don't Wanna,2000-01-29,wk54,NA
Aaliyah,I Don't Wanna,2000-01-29,wk55,NA
Aaliyah,I Don't Wanna,2000-01-29,wk56,NA
Aaliyah,I Don't Wanna,2000-01-29,wk57,NA
Aaliyah,I Don't Wanna,2000-01-29,wk58,NA
Aaliyah,I Don't Wanna,2000-01-29,wk59,NA
Aaliyah,I Don't Wanna,2000-01-29,wk60,NA
Aaliyah,I Don't Wanna,2000-01-29,wk61,NA
Aaliyah,I Don't Wanna,2000-01-29,wk62,NA
Aaliyah,I Don't Wanna,2000-01-29,wk63,NA
Aaliyah,I Don't Wanna,2000-01-29,wk64,NA
Aaliyah,I Don't Wanna,2000-01-29,wk65,NA
Aaliyah,I Don't Wanna,2000-01-29,wk66,NA
Aaliyah,I Don't Wanna,2000-01-29,wk67,NA
Aaliyah,I Don't Wanna,2000-01-29,wk68,NA
Aaliyah,I Don't Wanna,2000-01-29,wk69,NA
Aaliyah,I Don't Wanna,2000-01-29,wk70,NA
Aaliyah,I Don't Wanna,2000-01-29,wk71,NA
Aaliyah,I Don't Wanna,2000-01-29,wk72,NA
Aaliyah,I Don't Wanna,2000-01-29,wk73,NA
Aaliyah,I Don't Wanna,2000-01-29,wk74,NA
Aaliyah,I Don't Wanna,2000-01-29,wk75,NA
Aaliyah,I Don't Wanna,2000-01-29,wk76,NA
Aaliyah,Try Again,2000-03-18,wk1,59
Aaliyah,Try Again,2000-03-18,wk2,53
Aaliyah,Try Again,2000-03-18,wk3,38
Aaliyah,Try Again,2000-03-18,wk4,28
Aaliyah,Try Again,2000-03-18,wk5,21
Aaliyah,Try Again,2000-03-18,wk6,18
Aaliyah,Try Again,2000-03-18,wk7,16
Aaliyah,Try Again,2000-03-18,wk8,14
Aaliyah,Try Again,2000-03-18,wk9,12
Aaliyah,Try Again,2000-03-18,wk10,10
Aaliyah,Try Again,2000-03-18,wk11,9
Aaliyah,Try Again,2000-03-18,wk12,8
Aaliyah,Try Again,2000-03-18,wk13,6
Aaliyah,Try Again,2000-03-18,wk14,1
Aaliyah,Try Again,2000-03-18,wk15,2
Aaliyah,Try Again,2000-03-18,wk16,2
Aaliyah,Try Again,2000-03-18,wk17,2
Aaliyah,Try Again,2000-03-18,wk18,2
Aaliyah,Try Again,2000-03-18,wk19,3
Aaliyah,Try Again,2000-03-18,wk20,4
Aaliyah,Try Again,2000-03-18,wk21,5
Aaliyah,Try Again,2000-03-18,wk22,5
Aaliyah,Try Again,2000-03-18,wk23,6
Aaliyah,Try Again,2000-03-18,wk24,9
Aaliyah,Try Again,2000-03-18,wk25,13
Aaliyah,Try Again,2000-03-18,wk26,14
Aaliyah,Try Again,2000-03-18,wk27,16
Aaliyah,Try Again,2000-03-18,wk28,23
Aaliyah,Try Again,2000-03-18,wk29,22
Aaliyah,Try Again,2000-03-18,wk30,33
Aaliyah,Try Again,2000-03-18,wk31,36
Aaliyah,Try Again,2000-03-18,wk32,43
Aaliyah,Try Again,2000-03-18,wk33,NA
Aaliyah,Try Again,2000-03-18,wk34,NA
Aaliyah,Try Again,2000-03-18,wk35,NA
Aaliyah,Try Again,2000-03-18,wk36,NA
Aaliyah,Try Again,2000-03-18,wk37,NA
Aaliyah,Try Again,2000-03-18,wk38,NA
Aaliyah,Try Again,2000-03-18,wk39,NA
Aaliyah,Try Again,2000-03-18,wk40,NA
Aaliyah,Try Again,2000-03-18,wk41,NA
Aaliyah,Try Again,2000-03-18,wk42,NA
Aaliyah,Try Again,2000-03-18,wk43,NA
Aaliyah,Try Again,2000-03-18,wk44,NA
Aaliyah,Try Again,2000-03-18,wk45,NA
Aaliyah,Try Again,2000-03-18,wk46,NA
Aaliyah,Try Again,2000-03-18,wk47,NA
Aaliyah,Try Again,2000-03-18,wk48,NA
Aaliyah,Try Again,2000-03-18,wk49,NA
Aaliyah,Try Again,2000-03-18,wk50,NA
Aaliyah,Try Again,2000-03-18,wk51,NA
Aaliyah,Try Again,2000-03-18,wk52,NA
Aaliyah,Try Again,2000-03-18,wk53,NA
Aaliyah,Try Again,2000-03-18,wk54,NA
Aaliyah,Try Again,2000-03-18,wk55,NA
Aaliyah,Try Again,2000-03-18,wk56,NA
Aaliyah,Try Again,2000-03-18,wk57,NA
Aaliyah,Try Again,2000-03-18,wk58,NA
Aaliyah,Try Again,2000-03-18,wk59,NA
Aaliyah,Try Again,2000-03-18,wk60,NA
Aaliyah,Try Again,2000-03-18,wk61,NA
Aaliyah,Try Again,2000-03-18,wk62,NA
Aaliyah,Try Again,2000-03-18,wk63,NA
Aaliyah,Try Again,2000-03-18,wk64,NA
Aaliyah,Try Again,2000-03-18,wk65,NA
Aaliyah,Try Again,2000-03-18,wk66,NA
Aaliyah,Try Again,2000-03-18,wk67,NA
Aaliyah,Try Again,2000-03-18,wk68,NA
Aaliyah,Try Again,2000-03-18,wk69,NA
Aaliyah,Try Again,2000-03-18,wk70,NA
Aaliyah,Try Again,2000-03-18,wk71,NA
Aaliyah,Try Again,2000-03-18,wk72,NA
Aaliyah,Try Again,2000-03-18,wk73,NA
Aaliyah,Try Again,2000-03-18,wk74,NA
Aaliyah,Try Again,2000-03-18,wk75,NA
Aaliyah,Try Again,2000-03-18,wk76,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk1,76
"Adams, Yolanda",Open My Heart,2000-08-26,wk2,76
"Adams, Yolanda",Open My Heart,2000-08-26,wk3,74
"Adams, Yolanda",Open My Heart,2000-08-26,wk4,69
"Adams, Yolanda",Open My Heart,2000-08-26,wk5,68
"Adams, Yolanda",Open My Heart,2000-08-26,wk6,67
"Adams, Yolanda",Open My Heart,2000-08-26,wk7,61
"Adams, Yolanda",Open My Heart,2000-08-26,wk8,58
"Adams, Yolanda",Open My Heart,2000-08-26,wk9,57
"Adams, Yolanda",Open My Heart,2000-08-26,wk10,59
"Adams, Yolanda",Open My Heart,2000-08-26,wk11,66
"Adams, Yolanda",Open My Heart,2000-08-26,wk12,68
"Adams, Yolanda",Open My Heart,2000-08-26,wk13,61
"Adams, Yolanda",Open My Heart,2000-08-26,wk14,67
"Adams, Yolanda",Open My Heart,2000-08-26,wk15,59
"Adams, Yolanda",Open My Heart,2000-08-26,wk16,63
"Adams, Yolanda",Open My Heart,2000-08-26,wk17,67
"Adams, Yolanda",Open My Heart,2000-08-26,wk18,71
"Adams, Yolanda",Open My Heart,2000-08-26,wk19,79
"Adams, Yolanda",Open My Heart,2000-08-26,wk20,89
"Adams, Yolanda",Open My Heart,2000-08-26,wk21,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk22,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk23,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk24,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk25,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk26,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk27,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk28,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk29,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk30,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk31,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk32,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk33,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk34,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk35,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk36,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk37,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk38,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk39,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk40,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk41,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk42,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk43,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk44,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk45,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk46,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk47,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk48,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk49,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk50,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk51,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk52,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk53,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk54,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk55,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk56,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk57,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk58,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk59,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk60,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk61,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk62,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk63,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk64,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk65,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk66,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk67,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk68,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk69,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk70,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk71,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk72,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk73,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk74,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk75,NA
"Adams, Yolanda",Open My Heart,2000-08-26,wk76,NA
"Adkins, Trace",More,2000-04-29,wk1,84
"Adkins, Trace",More,2000-04-29,wk2,84
"Adkins, Trace",More,2000-04-29,wk3,75
"Adkins, Trace",More,2000-04-29,wk4,73
"Adkins, Trace",More,2000-04-29,wk5,73
"Adkins, Trace",More,2000-04-29,wk6,69
"Adkins, Trace",More,2000-04-29,wk7,68
"Adkins, Trace",More,2000-04-29,wk8,65
"Adkins, Trace",More,2000-04-29,wk9,73
"Adkins, Trace",More,2000-04-29,wk10,83
"Adkins, Trace",More,2000-04-29,wk11,92
"Adkins, Trace",More,2000-04-29,wk12,NA
"Adkins, Trace",More,2000-04-29,wk13,NA
"Adkins, Trace",More,2000-04-29,wk14,NA
"Adkins, Trace",More,2000-04-29,wk15,NA
"Adkins, Trace",More,2000-04-29,wk16,NA
"Adkins, Trace",More,2000-04-29,wk17,NA
"Adkins, Trace",More,2000-04-29,wk18,NA
"Adkins, Trace",More,2000-04-29,wk19,NA
"Adkins, Trace",More,2000-04-29,wk20,NA
"Adkins, Trace",More,2000-04-29,wk21,NA
"Adkins, Trace",More,2000-04-29,wk22,NA
"Adkins, Trace",More,2000-04-29,wk23,NA
"Adkins, Trace",More,2000-04-29,wk24,NA
"Adkins, Trace",More,2000-04-29,wk25,NA
"Adkins, Trace",More,2000-04-29,wk26,NA
"Adkins, Trace",More,2000-04-29,wk27,NA
"Adkins, Trace",More,2000-04-29,wk28,NA
"Adkins, Trace",More,2000-04-29,wk29,NA
"Adkins, Trace",More,2000-04-29,wk30,NA
"Adkins, Trace",More,2000-04-29,wk31,NA
"Adkins, Trace",More,2000-04-29,wk32,NA
"Adkins, Trace",More,2000-04-29,wk33,NA
"Adkins, Trace",More,2000-04-29,wk34,NA
"Adkins, Trace",More,2000-04-29,wk35,NA
"Adkins, Trace",More,2000-04-29,wk36,NA
"Adkins, Trace",More,2000-04-29,wk37,NA
"Adkins, Trace",More,2000-04-29,wk38,NA
"Adkins, Trace",More,2000-04-29,wk39,NA
"Adkins, Trace",More,2000-04-29,wk40,NA
"Adkins, Trace",More,2000-04-29,wk41,NA
"Adkins, Trace",More,2000-04-29,wk42,NA
"Adkins, Trace",More,2000-04-29,wk43,NA
"Adkins, Trace",More,2000-04-29,wk44,NA
"Adkins, Trace",More,2000-04-29,wk45,NA
"Adkins, Trace",More,2000-04-29,wk46,NA
"Adkins, Trace",More,2000-04-29,wk47,NA
"Adkins, Trace",More,2000-04-29,wk48,NA
"Adkins, Trace",More,2000-04-29,wk49,NA
"Adkins, Trace",More,2000-04-29,wk50,NA
"Adkins, Trace",More,2000-04-29,wk51,NA
"Adkins, Trace",More,2000-04-29,wk52,NA
"Adkins, Trace",More,2000-04-29,wk53,NA
"Adkins, Trace",More,2000-04-29,wk54,NA
"Adkins, Trace",More,2000-04-29,wk55,NA
"Adkins, Trace",More,2000-04-29,wk56,NA
"Adkins, Trace",More,2000-04-29,wk57,NA
"Adkins, Trace",More,2000-04-29,wk58,NA
"Adkins, Trace",More,2000-04-29,wk59,NA
"Adkins, Trace",More,2000-04-29,wk60,NA
"Adkins, Trace",More,2000-04-29,wk61,NA
"Adkins, Trace",More,2000-04-29,wk62,NA
"Adkins, Trace",More,2000-04-29,wk63,NA
"Adkins, Trace",More,2000-04-29,wk64,NA
"Adkins, Trace",More,2000-04-29,wk65,NA
"Adkins, Trace",More,2000-04-29,wk66,NA
"Adkins, Trace",More,2000-04-29,wk67,NA
"Adkins, Trace",More,2000-04-29,wk68,NA
"Adkins, Trace",More,2000-04-29,wk69,NA
"Adkins, Trace",More,2000-04-29,wk70,NA
"Adkins, Trace",More,2000-04-29,wk71,NA
"Adkins, Trace",More,2000-04-29,wk72,NA
"Adkins, Trace",More,2000-04-29,wk73,NA
"Adkins, Trace",More,2000-04-29,wk74,NA
"Adkins, Trace",More,2000-04-29,wk75,NA
"Adkins, Trace",More,2000-04-29,wk76,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk1,57
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk2,47
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk3,45
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk4,29
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk5,23
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk6,18
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk7,11
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk8,9
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk9,9
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk10,11
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk11,1
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk12,1
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk13,1
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk14,1
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk15,4
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk16,8
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk17,12
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk18,22
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk19,23
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk20,43
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk21,44
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk22,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk23,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk24,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk25,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk26,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk27,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk28,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk29,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk30,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk31,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk32,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk33,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk34,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk35,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk36,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk37,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk38,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk39,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk40,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk41,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk42,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk43,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk44,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk45,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk46,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk47,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk48,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk49,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk50,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk51,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk52,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk53,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk54,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk55,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk56,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk57,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk58,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk59,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk60,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk61,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk62,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk63,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk64,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk65,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk66,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk67,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk68,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk69,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk70,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk71,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk72,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk73,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk74,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk75,NA
"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk76,NA
"Aguilera, Christina",I Turn To You,2000-04-15,wk1,50
"Aguilera, Christina",I Turn To You,2000-04-15,wk2,39
"Aguilera, Christina",I Turn To You,2000-04-15,wk3,30
"Aguilera, Christina",I Turn To You,2000-04-15,wk4,28
"Aguilera, Christina",I Turn To You,2000-04-15,wk5,21
"Aguilera, Christina",I Turn To You,2000-04-15,wk6,19
"Aguilera, Christina",I Turn To You,2000-04-15,wk7,20
"Aguilera, Christina",I Turn To You,2000-04-15,wk8,17
"Aguilera, Christina",I Turn To You,2000-04-15,wk9,17
"Aguilera, Christina",I Turn To You,2000-04-15,wk10,17
"Aguilera, Christina",I Turn To You,2000-04-15,wk11,17
"Aguilera, Christina",I Turn To You,2000-04-15,wk12,3
"Aguilera, Christina",I Turn To You,2000-04-15,wk13,3
"Aguilera, Christina",I Turn To You,2000-04-15,wk14,7
"Aguilera, Christina",I Turn To You,2000-04-15,wk15,10
"Aguilera, Christina",I Turn To You,2000-04-15,wk16,17
"Aguilera, Christina",I Turn To You,2000-04-15,wk17,25
"Aguilera, Christina",I Turn To You,2000-04-15,wk18,29
"Aguilera, Christina",I Turn To You,2000-04-15,wk19,29
"Aguilera, Christina",I Turn To You,2000-04-15,wk20,40
"Aguilera, Christina",I Turn To You,2000-04-15,wk21,43
